7450-675903
OS REV: 1.05 Sensor Cal: 1615486687
Time (sec),  BV (Volts),  T (deg C),  DO (mg/l),  Q ()
1636412280,+3.42,+17.188, +7.096,+0.968
1636412340,+3.42,+17.196, +7.095,+0.968
1636412400,+3.42,+17.188, +7.087,+0.967
1636412460,+3.42,+17.171, +7.093,+0.968
1636412520,+3.42,+17.128, +7.074,+0.967
1636412580,+3.43,+17.095, +7.081,+0.968
1636412640,+3.42,+17.095, +7.069,+0.967
1636412700,+3.42,+17.128, +7.073,+0.968
1636412760,+3.42,+17.137, +7.067,+0.968
1636412820,+3.42,+17.128, +7.062,+0.968
1636412880,+3.42,+17.128, +7.060,+0.967
1636412940,+3.43,+17.112, +7.040,+0.967
1636413000,+3.42,+17.120, +7.041,+0.967
1636413060,+3.42,+17.205, +7.070,+0.968
1636413120,+3.42,+17.230, +7.086,+0.968
1636413180,+3.42,+17.256, +7.076,+0.967
1636413240,+3.42,+17.273, +7.105,+0.968
1636413300,+3.42,+17.315, +7.109,+0.968
1636413360,+3.42,+17.332, +7.109,+0.968
1636413420,+3.42,+17.315, +7.108,+0.967
1636413480,+3.42,+17.340, +7.112,+0.968
1636413540,+3.42,+17.332, +7.126,+0.968
1636413600,+3.42,+17.315, +7.128,+0.968
1636413660,+3.42,+17.332, +7.136,+0.968
1636413720,+3.42,+17.289, +7.118,+0.967
1636413780,+3.42,+17.281, +7.122,+0.967
1636413840,+3.42,+17.247, +7.128,+0.967
1636413900,+3.42,+17.247, +7.117,+0.967
1636413960,+3.42,+17.239, +7.114,+0.967
1636414020,+3.42,+17.196, +7.131,+0.968
1636414080,+3.42,+17.179, +7.135,+0.968
1636414140,+3.42,+17.171, +7.128,+0.968
1636414200,+3.42,+17.179, +7.124,+0.968
1636414260,+3.42,+17.171, +7.104,+0.967
1636414320,+3.42,+17.162, +7.099,+0.967
1636414380,+3.42,+17.154, +7.101,+0.968
1636414440,+3.42,+17.137, +7.099,+0.968
1636414500,+3.42,+17.128, +7.095,+0.968
1636414560,+3.42,+17.128, +7.095,+0.967
1636414620,+3.42,+17.128, +7.093,+0.968
1636414680,+3.42,+17.137, +7.088,+0.968
1636414740,+3.42,+17.120, +7.089,+0.967
1636414800,+3.43,+17.145, +7.094,+0.968
1636414860,+3.42,+17.179, +7.096,+0.968
1636414920,+3.42,+17.213, +7.110,+0.968
1636414980,+3.42,+17.256, +7.106,+0.967
1636415040,+3.42,+17.256, +7.108,+0.968
1636415100,+3.42,+17.230, +7.097,+0.967
1636415160,+3.42,+17.205, +7.104,+0.968
1636415220,+3.42,+17.230, +7.087,+0.967
1636415280,+3.42,+17.239, +7.108,+0.968
1636415340,+3.42,+17.239, +7.106,+0.968
1636415400,+3.42,+17.239, +7.105,+0.968
1636415460,+3.42,+17.230, +7.108,+0.968
1636415520,+3.42,+17.230, +7.102,+0.967
1636415580,+3.42,+17.230, +7.102,+0.968
1636415640,+3.42,+17.205, +7.111,+0.968
1636415700,+3.42,+17.205, +7.096,+0.967
1636415760,+3.42,+17.188, +7.105,+0.968
1636415820,+3.42,+17.205, +7.099,+0.967
1636415880,+3.42,+17.179, +7.101,+0.968
1636415940,+3.42,+17.162, +7.100,+0.968
1636416000,+3.42,+17.154, +7.095,+0.967
1636416060,+3.42,+17.145, +7.097,+0.968
1636416120,+3.42,+17.154, +7.078,+0.967
1636416180,+3.42,+17.128, +7.090,+0.967
1636416240,+3.43,+17.112, +7.102,+0.967
1636416300,+3.43,+17.095, +7.104,+0.968
1636416360,+3.43,+17.086, +7.101,+0.967
1636416420,+3.43,+17.061, +7.098,+0.967
1636416480,+3.43,+17.027, +7.065,+0.967
1636416540,+3.43,+17.001, +7.072,+0.967
1636416600,+3.43,+17.027, +7.043,+0.967
1636416660,+3.43,+17.044, +7.040,+0.967
1636416720,+3.43,+17.035, +7.055,+0.968
1636416780,+3.43,+17.044, +7.050,+0.967
1636416840,+3.43,+17.061, +7.047,+0.967
1636416900,+3.43,+17.044, +7.056,+0.968
1636416960,+3.43,+17.061, +7.045,+0.967
1636417020,+3.43,+17.027, +7.052,+0.968
1636417080,+3.43,+17.044, +7.044,+0.967
1636417140,+3.43,+17.061, +7.028,+0.967
1636417200,+3.43,+17.035, +7.033,+0.967
1636417260,+3.42,+17.061, +7.018,+0.968
1636417320,+3.43,+17.069, +7.014,+0.967
1636417380,+3.43,+17.061, +7.021,+0.968
1636417440,+3.43,+17.061, +7.020,+0.968
1636417500,+3.43,+17.069, +7.022,+0.968
1636417560,+3.42,+17.044, +7.014,+0.968
1636417620,+3.43,+17.035, +7.007,+0.967
1636417680,+3.43,+17.078, +7.006,+0.968
1636417740,+3.42,+17.078, +6.997,+0.967
1636417800,+3.43,+17.061, +7.005,+0.968
1636417860,+3.43,+17.044, +7.004,+0.968
1636417920,+3.43,+17.044, +6.998,+0.967
1636417980,+3.43,+17.052, +6.997,+0.968
1636418040,+3.43,+17.035, +6.991,+0.967
1636418100,+3.43,+17.052, +6.997,+0.968
1636418160,+3.43,+17.027, +6.988,+0.967
1636418220,+3.43,+17.027, +6.992,+0.968
1636418280,+3.43,+17.027, +6.984,+0.968
1636418340,+3.43,+17.044, +6.978,+0.968
1636418400,+3.43,+17.044, +6.967,+0.967
1636418460,+3.43,+17.044, +6.965,+0.968
1636418520,+3.43,+17.035, +6.965,+0.968
1636418580,+3.43,+17.044, +6.957,+0.968
1636418640,+3.43,+17.035, +6.950,+0.967
1636418700,+3.43,+17.027, +6.935,+0.967
1636418760,+3.43,+17.027, +6.925,+0.968
1636418820,+3.43,+17.018, +6.932,+0.968
1636418880,+3.43,+17.018, +6.927,+0.968
1636418940,+3.43,+17.035, +6.918,+0.967
1636419000,+3.43,+17.027, +6.917,+0.967
1636419060,+3.43,+17.027, +6.909,+0.967
1636419120,+3.43,+17.044, +6.909,+0.967
1636419180,+3.43,+17.027, +6.916,+0.968
1636419240,+3.43,+17.027, +6.917,+0.968
1636419300,+3.43,+17.027, +6.919,+0.967
1636419360,+3.43,+17.035, +6.927,+0.968
1636419420,+3.43,+17.027, +6.922,+0.967
1636419480,+3.43,+17.018, +6.934,+0.968
1636419540,+3.43,+17.044, +6.924,+0.968
1636419600,+3.43,+17.018, +6.925,+0.967
1636419660,+3.43,+17.027, +6.918,+0.967
1636419720,+3.43,+17.027, +6.905,+0.967
1636419780,+3.43,+17.018, +6.907,+0.968
1636419840,+3.43,+17.001, +6.902,+0.967
1636419900,+3.43,+17.001, +6.908,+0.968
1636419960,+3.43,+16.993, +6.907,+0.968
1636420020,+3.43,+17.001, +6.911,+0.968
1636420080,+3.43,+16.984, +6.909,+0.968
1636420140,+3.43,+16.993, +6.878,+0.967
1636420200,+3.43,+16.984, +6.873,+0.968
1636420260,+3.43,+16.976, +6.862,+0.967
1636420320,+3.43,+16.984, +6.870,+0.968
1636420380,+3.43,+16.976, +6.867,+0.968
1636420440,+3.43,+16.976, +6.856,+0.967
1636420500,+3.43,+16.976, +6.852,+0.968
1636420560,+3.43,+16.984, +6.832,+0.967
1636420620,+3.43,+16.976, +6.836,+0.968
1636420680,+3.43,+16.976, +6.830,+0.967
1636420740,+3.43,+16.976, +6.827,+0.968
1636420800,+3.43,+16.967, +6.818,+0.967
1636420860,+3.43,+16.967, +6.806,+0.967
1636420920,+3.43,+16.959, +6.798,+0.967
1636420980,+3.43,+16.984, +6.792,+0.968
1636421040,+3.43,+16.984, +6.795,+0.968
1636421100,+3.43,+16.967, +6.797,+0.968
1636421160,+3.43,+16.967, +6.791,+0.968
1636421220,+3.43,+16.976, +6.758,+0.968
1636421280,+3.43,+16.899, +6.732,+0.967
1636421340,+3.43,+16.925, +6.728,+0.967
1636421400,+3.43,+16.899, +6.732,+0.967
1636421460,+3.43,+16.908, +6.741,+0.968
1636421520,+3.43,+16.925, +6.730,+0.967
1636421580,+3.43,+16.933, +6.734,+0.967
1636421640,+3.43,+16.976, +6.727,+0.967
1636421700,+3.43,+16.976, +6.721,+0.968
1636421760,+3.43,+16.976, +6.713,+0.967
1636421820,+3.43,+16.976, +6.711,+0.968
1636421880,+3.43,+16.993, +6.704,+0.968
1636421940,+3.43,+16.993, +6.700,+0.967
1636422000,+3.43,+16.976, +6.700,+0.967
1636422060,+3.43,+16.993, +6.697,+0.967
1636422120,+3.43,+16.984, +6.708,+0.968
1636422180,+3.43,+16.984, +6.704,+0.968
1636422240,+3.43,+16.993, +6.678,+0.967
1636422300,+3.43,+16.976, +6.668,+0.967
1636422360,+3.43,+16.993, +6.653,+0.967
1636422420,+3.43,+16.984, +6.660,+0.967
1636422480,+3.43,+16.976, +6.661,+0.968
1636422540,+3.43,+16.976, +6.656,+0.967
1636422600,+3.43,+16.959, +6.646,+0.967
1636422660,+3.43,+16.976, +6.650,+0.968
1636422720,+3.43,+16.967, +6.637,+0.967
1636422780,+3.43,+16.942, +6.646,+0.967
1636422840,+3.43,+16.976, +6.630,+0.967
1636422900,+3.43,+16.959, +6.640,+0.968
1636422960,+3.43,+16.993, +6.634,+0.968
1636423020,+3.43,+16.950, +6.646,+0.968
1636423080,+3.43,+16.942, +6.638,+0.967
1636423140,+3.43,+16.916, +6.625,+0.967
1636423200,+3.43,+16.908, +6.611,+0.967
1636423260,+3.43,+16.925, +6.595,+0.967
1636423320,+3.43,+16.933, +6.587,+0.967
